id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
37397608,Hip & colorful | 2Br Suite | Roma Norte | Illumé,212306974,Stanley,,Cuauhtémoc,19.414452,-99.165009,Entire home/apt,2239,1,61,2022-12-11,1.55,31,326,18,
37397686,Luminous & comfy | 2Br Suite | Roma Norte | Illumé,212306974,Stanley,,Cuauhtémoc,19.414452,-99.165009,Entire home/apt,2081,1,43,2022-11-07,1.09,31,360,20,
37397811,Cool & pleasant | 1Br Suite | Roma Norte | Illumé,212306974,Stanley,,Cuauhtémoc,19.414452,-99.165009,Entire home/apt,1856,1,60,2022-12-14,1.55,31,335,23,
37179324,"Roma Norte, muy bonito alojamiento c/baño privado.",126268082,Paulina,,Cuauhtémoc,19.414997100830078,-99.15823364257812,Private room,750,3,44,2022-12-04,1.07,1,278,21,
37055105,Luxurious Hi-Rise amazing 360 views and roofgarden,276724908,Trini,,Miguel Hidalgo,19.43807,-99.18891,Entire home/apt,1380,1,98,2022-12-03,2.36,4,142,15,
37186274,Beautiful and spacious loft in the best location.,3638597,Selva,,Cuauhtémoc,19.420391,-99.17485,Entire home/apt,2500,1,86,2022-12-19,2.07,1,286,51,
37187738,3Habitación Centro Histórico,127233194,Carlos,,Cuauhtémoc,19.43725,-99.13649,Private room,336,1,93,2022-12-14,2.41,14,171,46,
37203716,Peaceful room near Masaryk Avenue. 13,42943092,Caravansaro,,Miguel Hidalgo,19.43393,-99.20157,Private room,463,1,89,2022-12-27,2.14,26,364,10,
37206815,Room with private bathroom-Maison Ángel Reforma,22029901,Antoine,,Cuauhtémoc,19.42471,-99.17012,Private room,804,2,28,2022-11-21,0.68,2,10,14,
37397947,Smooth hideaway | 1Br Suite | Roma Norte | Illumé,212306974,Stanley,,Cuauhtémoc,19.414452,-99.165009,Entire home/apt,1777,1,50,2022-12-09,1.30,31,334,29,
37057140,Un icono arquitectónico de la Belle Époque.,72969330,The Local Way,,Cuauhtémoc,19.42333,-99.15892,Entire home/apt,3493,1,51,2022-07-27,1.26,22,288,12,
37398071,Cómodo departamento en el corazón de la Del Valle,281904847,Amelia,,Benito Juárez,19.37495,-99.17598,Entire home/apt,560,3,41,2022-12-12,1.01,1,166,12,
37207297,Linda recámara independiente al SUR de CDMX,186934397,Gery,,Tlalpan,19.28407,-99.18894,Private room,329,2,35,2022-11-25,0.85,5,363,6,
37058150,Departamento en Coapaaa,271563715,Lissette,,Coyoacán,19.31739,-99.11831,Private room,300,1,2,2022-05-16,0.06,1,365,1,
37207688,Cool room in Polanco. 18,42943092,Caravansaro,,Miguel Hidalgo,19.434,-99.20113,Private room,609,1,36,2022-12-16,0.87,26,365,11,
37398298,Breezy & fun | 2Br Suite | Roma Norte | Illumé,212306974,Stanley,,Cuauhtémoc,19.414452,-99.165009,Entire home/apt,1939,1,26,2022-11-06,0.66,31,342,16,
37398451,Posh & modern | 1Br Suite | Roma Norte | Illumé,212306974,Stanley,,Cuauhtémoc,19.41509,-99.1642,Entire home/apt,1777,1,46,2022-12-19,1.17,31,311,25,
37398517,Sweet & relaxing | 2Br Suite | Roma Norte | Illumé,212306974,Stanley,,Cuauhtémoc,19.414452,-99.165009,Entire home/apt,2057,1,23,2022-12-10,0.58,31,328,10,
37398539,Departamento una habitación remodelado,7632571,Zuri,,Cuauhtémoc,19.43666,-99.16602,Entire home/apt,661,2,74,2022-12-12,1.88,8,152,20,
37398580,Private rooftop 2Br suite | Roma Norte | Illumé,212306974,Stanley,,Cuauhtémoc,19.414452,-99.165009,Entire home/apt,3097,1,100,2022-12-18,2.56,31,297,33,
37398651,2Br Penthouse w/ city views | Roma Norte | Illumé,212306974,Stanley,,Cuauhtémoc,19.414452,-99.165009,Entire home/apt,3091,1,96,2022-12-19,2.44,31,338,38,
37398724,1Br Penthouse w/ city views | Roma Norte | Illumé,212306974,Stanley,,Cuauhtémoc,19.414452,-99.165009,Entire home/apt,1999,1,136,2022-12-20,3.51,31,271,52,
37216271,Morada Roma / Col. Roma Norte-Zona de moda,276169890,Mireya,,Cuauhtémoc,19.41851806640625,-99.16531372070312,Entire home/apt,921,2,36,2022-12-28,0.87,1,336,12,
37063624,New POLANCO/ excellent location!! 5 guest,12615485,Malillani,,Miguel Hidalgo,19.44416,-99.20199,Entire home/apt,1899,2,82,2022-12-08,1.97,29,361,31,
37218835,Pequeña recámara independiente en zona turist CDMX,266086414,Karolina,,Miguel Hidalgo,19.43262,-99.17286,Private room,395,1,17,2022-10-28,0.42,3,365,6,
37398811,Cozy penthouse 1Br oasis | Roma Norte | Illumé,212306974,Stanley,,Cuauhtémoc,19.414452,-99.165009,Entire home/apt,1999,1,104,2022-12-22,2.68,31,313,42,
37399144,Cool & relaxing | 1Br Suite | Roma Norte | Illumé,212306974,Stanley,,Cuauhtémoc,19.414452,-99.165009,Entire home/apt,2041,1,42,2022-11-26,1.07,31,337,12,
37081559,Casa Dolores 2.0,144493004,Vero,,Cuauhtémoc,19.43016,-99.14238,Entire home/apt,564,4,44,2022-12-04,1.06,2,359,12,
37401672,Pequeño Estudio en la mejor área de Polanco.,160861999,Aidee,,Miguel Hidalgo,19.42933,-99.19183,Private room,490,1,145,2022-11-28,3.51,3,363,48,
37082763,Luminoso departamento en Polanco con balcón,12877319,Diego,,Miguel Hidalgo,19.43872,-99.1877,Entire home/apt,1700,1,94,2022-12-25,2.27,1,133,30,
37402755,Private suite steps from Paseo de la Reforma,87544364,Antonio,,Cuauhtémoc,19.43409,-99.15266,Entire home/apt,499,1,164,2022-12-13,3.97,10,346,75,
37404057,Reforma and Alameda Place,52258017,Pablo,,Cuauhtémoc,19.4392,-99.14908,Entire home/apt,1105,1,260,2022-12-10,6.27,3,330,84,
37404526,Coyoacan apartment! Best Location&Comfort&Security,106292349,Pamela,,Benito Juárez,19.36099,-99.16425,Entire home/apt,1350,2,36,2022-11-21,0.88,2,1,7,
37220865,El Rinconsito.,276607510,Omar,,Benito Juárez,19.37791,-99.14431,Private room,400,1,2,2022-12-11,0.98,1,171,2,
37083092,CozyBedRoom+TV Privada+AvReforma+EmbajadaAmericana,19411778,Javier,,Cuauhtémoc,19.430613,-99.162849,Private room,391,2,115,2022-12-18,2.85,2,180,31,
37086737,Double bedroom w. private bathroom in Coyoacán,4512334,Maria & Ludo,,Coyoacán,19.3544,-99.16059,Private room,700,2,15,2019-11-05,0.36,1,87,0,
37220936,"Cozy Apartment, Legendary Rooftop Centro Histórico",49567498,Francisco,,Cuauhtémoc,19.43612,-99.12811,Entire home/apt,1243,1,232,2022-12-05,5.59,4,362,55,
37221653,Cool Apt. Breathtaking Roofgarden Centro Historico,49567498,Francisco,,Cuauhtémoc,19.43458,-99.12962,Entire home/apt,1257,1,267,2022-12-14,6.48,4,353,68,
37423391,Modern Executive loft in trendy ROMA amaizing view,46584343,Marco A,,Cuauhtémoc,19.41902,-99.17034,Entire home/apt,920,1,197,2022-12-11,4.92,5,132,71,
37089149,Depto Roma Norte / A. Obregón | La mejor Ubicación,278937791,Frank,,Cuauhtémoc,19.41823,-99.15793,Entire home/apt,446,7,17,2022-06-25,0.41,1,0,12,
37226251,Room in Contemporary chic apartment@ best location,1670032,Maria Isabel,,Cuauhtémoc,19.4149,-99.15675,Private room,550,15,4,2019-12-20,0.10,2,58,0,
37240726,Frida Kahlo's Suburbs,280370845,Erik,,Coyoacán,19.3512,-99.16726,Private room,972,3,0,,,1,363,0,
37089483,Apartment with excellent location,278972635,José Gerardo,,Benito Juárez,19.38166,-99.1634,Entire home/apt,479,1,242,2022-12-25,5.80,1,337,51,
37423515,Casa cerca de Six Flags México,273082314,Moises,,Tlalpan,19.2874,-99.23532,Entire home/apt,859,30,5,2022-10-05,0.17,1,345,2,
37089848,Casa Liverpool - habitación urbana,83095336,Alonso,,Cuauhtémoc,19.42804,-99.15646,Private room,345,3,58,2022-11-28,1.40,3,0,20,
37431850,Departamento nuevo. No amueblado. Mínimo 1 año,97043195,Juan,,Miguel Hidalgo,19.45711,-99.21248,Entire home/apt,750,364,0,,,1,180,0,
37241518,Great location! Close to WTC and many restaurants,86975442,Leslie Anaid,,Benito Juárez,19.3878,-99.17031,Entire home/apt,1009,1,60,2022-12-02,1.48,5,137,19,
37090494,Fantastic Apt. with roof garden. Super located.,70951792,Grisela,,Cuauhtémoc,19.43474,-99.12806,Entire home/apt,649,1,156,2022-12-26,3.78,1,318,59,
37243504,confortable departamento en el corazón de la CDMX,278986673,Carlos,,Cuauhtémoc,19.45361,-99.16101,Private room,255,1,9,2022-12-05,0.94,1,326,9,
37431921,CASA DELTA. excelente ubicación.,286986928,Patricia,,Cuauhtémoc,19.40451,-99.15354,Entire home/apt,1200,3,36,2022-09-28,0.89,1,0,7,
37449535,Lunna Home. Departamento en la Condesa.,19198438,Johanna,,Cuauhtémoc,19.41026,-99.16823,Entire home/apt,2200,8,4,2022-10-31,0.10,2,166,1,
37091361,Welcome to the little green corner!,278991305,Metzli,,Cuauhtémoc,19.444,-99.15704,Private room,384,5,25,2020-10-19,0.61,1,81,0,
37449714,Good Vibes,282409949,Manu,,Cuauhtémoc,19.40575,-99.14663,Private room,553,3,2,2022-11-21,0.05,1,90,1,
37452065,"Oasis rooftop, amazing location at Roma Norte.",22718304,Karina,,Cuauhtémoc,19.41682,-99.16629,Entire home/apt,3270,2,147,2022-12-27,3.73,7,327,69,
37243764,Amplio departamento al sur de la ciudad.,113127937,Guillermo,,Coyoacán,19.30314,-99.17211,Entire home/apt,1300,1,84,2022-03-06,2.04,1,156,7,
37249284,Departamento moderno en complejo histórico de 1872,26852190,Karina,,Cuauhtémoc,19.45163,-99.16268,Entire home/apt,850,7,8,2022-01-16,0.19,1,5,2,
37092207,"Stunning Hi-rise steps from Polanco, pool-Jacuzzi",279000305,Jose,,Miguel Hidalgo,19.44137,-99.18323,Entire home/apt,1347,1,46,2022-11-27,1.10,5,346,11,
37454954,Cuarto con entrada independiente,39810215,Liza,,Cuauhtémoc,19.40317,-99.16645,Entire home/apt,200,93,0,,,1,90,0,
37093128,Suite 5 steps from Paseo de la Reforma,87544364,Antonio,,Cuauhtémoc,19.43231,-99.15215,Entire home/apt,424,1,200,2022-12-14,4.93,10,307,71,
37457125,Casai Luxurious 1br apt. located in trendy Polanco,276377520,Casai,,Miguel Hidalgo,19.42872,-99.19214,Entire home/apt,2106,1,59,2022-11-26,1.43,54,252,13,
37251212,Amplio departamento amueblado con asador y jardín,28466571,Mitchell,,Tlalpan,19.27907,-99.14816,Entire home/apt,2500,30,1,2019-11-27,0.03,1,363,0,
37252041,CASA COMPLETA PARA GRUPOS O FAMILIAS   3 NIVELES,168051135,Silvia,,La Magdalena Contreras,19.31092,-99.2618,Entire home/apt,3000,3,2,2020-02-24,0.05,6,362,0,
37566385,La Morada del Artista,79867246,Victor,,Coyoacán,19.34349,-99.17684,Entire home/apt,1300,4,12,2022-11-20,0.30,2,339,5,
37252705,TU ESPACIO ART 1,229289453,Rafael,,Benito Juárez,19.39316,-99.15969,Entire home/apt,456,2,41,2022-11-28,0.99,4,57,19,
37252821,4 Habitación privada cerca Corporativos Santa Fe,193670488,Victor,,Cuajimalpa de Morelos,19.34828,-99.28932,Private room,350,6,3,2020-02-16,0.07,4,331,0,
37254303,Casai Luxurious Designer 2BR Apt. in Polanco,276377520,Casai,,Miguel Hidalgo,19.4354,-99.20559,Entire home/apt,2234,1,42,2022-12-05,1.01,54,231,8,
37459797,Warm department,282599536,Lorena,,Venustiano Carranza,19.44063,-99.09782,Entire home/apt,800,1,13,2021-05-15,0.32,1,303,0,
37571903,Let in the Light :) Private Patio Modern Apartment,4448056,Santiago,,Cuauhtémoc,19.42438,-99.15212,Entire home/apt,1780,2,17,2022-12-18,0.44,3,149,9,
37460423,Casa any,254585680,Ana,,Xochimilco,19.24026,-99.06977,Private room,972,1,0,,,1,178,0,
37590870,Cómodo y bien ubicado.,283990528,Rogelio,,Cuauhtémoc,19.4054,-99.13432,Entire home/apt,1450,2,42,2022-12-04,1.05,1,46,11,
37461877,"Casa Esmeralda, 1 block from Ángeles Met. Hospital",49904872,Pedro,,Cuauhtémoc,19.40793,-99.16676,Entire home/apt,2999,2,15,2021-01-17,0.37,8,131,0,
37462362,Hab. acogedora a 5min caminando de cardiología INC,247729116,Salvador,,Tlalpan,19.29329,-99.1542,Private room,550,1,112,2022-10-28,2.73,5,362,29,
37462997,Charming apartment with glorious terrace in Center,240235824,Luis Manuel,,Cuauhtémoc,19.43677,-99.13227,Entire home/apt,899,2,248,2022-12-17,6.01,4,168,52,
37255085,Casa Empresa,129969500,Camila,,Benito Juárez,19.37527,-99.18521,Entire home/apt,1186,3,29,2022-10-15,0.75,3,362,2,
37255465,New Loft San José Insurgentes,45478271,Mildred Sabine,,Benito Juárez,19.36838,-99.18668,Private room,778,3,7,2022-12-10,0.17,6,357,2,
37592137,se renta recamara en departamento,115081394,Daniel,,Iztacalco,19.40701,-99.06375,Private room,3000,1,0,,,1,365,0,
37256292,apartamento en zona centro,278261008,Elena,,Cuauhtémoc,19.42787,-99.16167,Entire home/apt,1400,1,32,2022-12-03,0.80,1,359,16,
37259251,Enjoy the luxury of this premium 3BR |  Condesa,10764020,Mr. W,,Cuauhtémoc,19.40971,-99.17683,Entire home/apt,5842,2,67,2022-11-22,1.73,231,332,31,
37464508,CASA CHOCOLATE CIUDAD DE MÉXICO.,32998860,Wens,,Iztacalco,19.397,-99.10722,Private room,350,6,0,,,1,362,0,
37593611,Habitación en el Zócalo de la CDMX,91919433,Rocio,,Cuauhtémoc,19.42824,-99.1327,Private room,482,2,16,2022-11-20,0.39,2,83,6,
37262085,"PA126-P6,  4 blocks from WTC",134086762,Alonso,,Benito Juárez,19.39021,-99.17721,Entire home/apt,1200,5,14,2022-12-15,0.34,6,361,11,
37598299,Descanso ideal dep,284056439,Luciana,,Iztapalapa,19.35424,-99.08825,Entire home/apt,690,1,29,2022-12-11,0.71,1,72,12,
37263884,"Habitación en  9° piso, iluminado y áreas verdes.",181464976,Martha Lilia,,Álvaro Obregón,19.37094,-99.19319,Private room,300,7,1,2019-10-31,0.03,1,89,0,
37484622,Departamento cerca Parque Delta Narvarte B,2281290,Suites,,Benito Juárez,19.39948,-99.15534,Entire home/apt,480,2,178,2022-12-23,4.32,45,304,61,
37496282,"Departamento completo, cómodo y seguro + terraza.",208746505,Rodolfo,,Benito Juárez,19.39336,-99.13296,Entire home/apt,511,2,80,2022-11-25,1.97,2,74,21,
37598465,Parque Mexico House PRIVET PATIO,134863823,Lau,,Cuauhtémoc,19.40842,-99.171,Entire home/apt,9011,1,26,2022-12-10,0.75,4,136,12,
37598675,Departamento 10 min de perisur,284059878,Ezequiel,,Tlalpan,19.27732,-99.18657,Entire home/apt,719,1,6,2019-12-24,0.15,1,179,0,
37601471,"Departamento cómodo,amueblado muy buena ubicación",284081274,Eduardo,,Miguel Hidalgo,19.43731,-99.18939,Entire home/apt,19900,1,1,2019-08-26,0.02,1,169,0,
37602003,Parque Sur Beautiful apartment - 2parking/2BR/2BA,122920296,Pm Tec,,Tlalpan,19.28563,-99.147,Entire home/apt,939,2,96,2022-12-27,2.34,11,334,41,
37602354,Puente de Piedra 4,274570857,Raul,,Tlalpan,19.29593,-99.16221,Entire home/apt,935,4,45,2022-12-09,1.14,4,223,20,
37498687,Habitación cómoda en Coyoacán,261808927,Luis Gerardo,,Coyoacán,19.34945,-99.14768,Private room,380,1,12,2020-03-06,0.30,1,135,0,
37498739,Estudio independiente y confortable.,128783972,Leonor,,Benito Juárez,19.36746,-99.14408,Entire home/apt,350,3,11,2022-08-17,0.27,3,120,6,
37503778,"#1COYOACAN,CINETECA 2R 2B GYM Jacuzi alb 6P amenid",74127130,Ricardo Y Norma,,Benito Juárez,19.36337,-99.16354,Entire home/apt,1500,2,46,2022-11-27,1.14,1,165,16,
37264601,se renta cuarto amueblado y ambiente mamalon,280548809,Abraham,,Tláhuac,19.30393,-99.04121,Private room,250,15,0,,,1,365,0,
37269150,Skip the traffic with good vibes @ Nuevo Polanco 6,158075718,Guest House,,Miguel Hidalgo,19.44418,-99.20618,Entire home/apt,836,1,109,2022-12-26,2.63,11,174,34,
37280274,Habitación amplia con escritorio,64059986,Eva Polette,,Cuauhtémoc,19.40651,-99.15919,Private room,486,5,2,2021-10-27,0.05,11,28,0,
37602797,¡¡Confortable departamento cerca del Aeropuerto!!,90630825,Saúl,,Gustavo A. Madero,19.47003,-99.10809,Entire home/apt,847,2,17,2022-11-28,0.42,3,0,3,
37604507,Cómoda habitación en Coapa,284118128,Ernesto,,Coyoacán,19.31121,-99.14562,Private room,198,2,1,2019-09-16,0.02,1,88,0,
37285945,"Rec Dbl, Confort y acceso rápido a Univ/Hospitales",206495014,Alfredo,,Coyoacán,19.30655,-99.15876,Private room,856,1,7,2020-02-21,0.17,4,164,0,
37285962,"Rec Senc, Confort-acceso rápido a Univ./Hospitales",206495014,Alfredo,,Coyoacán,19.30629,-99.15903,Private room,642,1,1,2019-09-29,0.03,4,164,0,
37517633,Departamento de lujo en Polanco Miyana,255608339,Alba,,Miguel Hidalgo,19.43995,-99.19238,Entire home/apt,2257,7,16,2021-11-04,0.39,1,58,0,
37605919,Puente de Piedra 2,274570857,Raul,,Tlalpan,19.29604,-99.16424,Entire home/apt,1380,4,32,2022-12-11,0.79,4,194,6,
37519333,UBICADISIMO Y SEGURO(2) MINI DEPA,235572516,Angel,,Benito Juárez,19.38957,-99.18764,Entire home/apt,298,2,31,2022-12-24,0.80,3,79,15,
37606230,Stunning apartment in Condesa/ 4bed/2bath,20264437,Andy,,Cuauhtémoc,19.40976,-99.1691,Entire home/apt,9371,1,106,2022-12-04,2.63,24,318,41,
37619958,Departamento cerca de zona Polanco,284218838,Rodrigo,,Miguel Hidalgo,19.43244,-99.21033,Entire home/apt,896,2,29,2022-01-22,0.72,1,0,3,
37522085,Miguel Ángel,108215576,Daniel,,Benito Juárez,19.37789,-99.18739,Entire home/apt,773,2,51,2022-12-17,1.39,1,132,36,
37292315,Impecable Habitación en Santa Fe,280745773,Adrian,,Cuajimalpa de Morelos,19.35728,-99.28383,Private room,480,2,11,2022-12-03,0.27,2,55,4,
37624676,Cómodo y moderno depto en la Colonia del Valle,287182266,Luis Octavio,,Benito Juárez,19.39299,-99.16149,Entire home/apt,800,3,56,2022-11-21,1.38,1,350,23,
37293895,Historic Porfirian APT with terrace,22718304,Karina,,Cuauhtémoc,19.41841,-99.16738,Private room,870,2,15,2021-04-27,0.37,7,304,0,
37294845,1BR private bathroom with a perfect location.,22718304,Karina,,Cuauhtémoc,19.41676,-99.16625,Entire home/apt,1430,2,195,2022-12-27,4.86,7,354,77,
37296739,"Depa familiar, tranquilo, comodo y agradable",280783389,Gabby,,Benito Juárez,19.36844,-99.14712,Entire home/apt,451,2,87,2022-12-12,2.11,2,168,26,
37297905,"La casa hundida, habitación luna",106872001,Mauricio,,Tlalpan,19.27307,-99.20983,Private room,194,1,1,2019-08-02,0.02,2,365,0,
37522705,ECOROOF con terraza en el Corazón de Coyoacán,194099972,Clau,,Coyoacán,19.34699,-99.1652,Entire home/apt,1227,1,341,2022-12-20,8.34,2,274,102,
37526585,Casa del Sol,220039092,Delia,,Coyoacán,19.35569,-99.16213,Entire home/apt,2500,1,32,2021-12-20,0.80,1,0,0,
37625291,Departamento zona hospitales,284269912,Diana,,Tlalpan,19.27897,-99.16337,Entire home/apt,500,300,0,,,1,365,0,
37528022,Habitación (3) privada muy cerca de coyoacán,206987898,Gonzalo José,,Benito Juárez,19.3629,-99.17249,Private room,350,2,29,2022-12-04,0.70,3,351,6,
37625508,CDMX T1  Luxe 3BR Flat in the heart of LA CONDESA!,8905097,LocalappleCo,,Cuauhtémoc,19.413,-99.17468,Entire home/apt,3202,3,95,2022-11-27,2.30,13,244,37,
37626769,Increíble Penthouse,91265490,HOMi,,Cuauhtémoc,19.43262,-99.16736,Entire home/apt,3500,1,56,2022-12-18,1.36,109,357,13,
37298811,Habitación independiente en Narvarte,56940938,Frida,,Benito Juárez,19.39975,-99.15826,Private room,261,1,19,2022-12-16,0.47,1,334,11,
37299570,Excelente habitación cerca de Hospital Español VM6,4647678,Caravansaro,,Miguel Hidalgo,19.43596,-99.20777,Private room,617,1,32,2022-12-14,0.77,13,230,6,
37627725,Hermosa suite doble en perfecta ubicación,91265490,HOMi,,Cuauhtémoc,19.43247,-99.16756,Entire home/apt,660,1,217,2022-12-28,5.28,109,340,61,
37630362,Departamento recién remodelado en el centro.,249778403,Irving,,Cuauhtémoc,19.43098,-99.14185,Entire home/apt,899,3,27,2022-11-28,0.67,2,173,20,
37305066,Roma-Condesa · Light nice room near Parque Delta,213947763,Osvaldo,,Cuauhtémoc,19.40489,-99.15999,Private room,290,1,6,2019-10-27,0.15,1,86,0,
37321575,Amazing Apartment in the Polanco area near Reforma,30664445,Aida Elena,,Miguel Hidalgo,19.43097,-99.17422,Entire home/apt,1500,2,43,2022-04-16,1.04,1,178,8,
37529267,"Cerca de FUCAM,  Shriner's, Angeles, escuelas",134098152,Aide,,Tlalpan,19.29664,-99.13397,Private room,196,1,67,2022-11-25,1.65,2,363,37,
37633754,"Big, bright and beautiful three story house !",22169039,Anna,,Cuauhtémoc,19.43203,-99.16131,Entire home/apt,2066,2,4,2020-01-13,0.10,1,301,0,
37531391,Casa Jorge,283449043,Jorge,,Cuauhtémoc,19.43354,-99.16793,Private room,419,2,56,2022-12-17,1.36,1,164,23,
37322491,· Your home for a great stay in CDMX ·,255392212,Jaime,,Benito Juárez,19.3982,-99.16853,Entire home/apt,1128,7,38,2022-11-21,0.95,1,48,13,
37323680,"Alberca climatizada,departamentos nuevos, jardines",212104868,Marco,,Xochimilco,19.20746,-99.12117,Entire home/apt,990,1,2,2019-09-12,0.05,16,365,0,
37323901,Private Room N° 1 with a relaxing balcony,130935397,Casa Ganges,,Cuauhtémoc,19.428338,-99.172475,Private room,587,1,120,2022-12-20,2.89,7,364,35,
37635479,Departamento Marina,239389564,Leticia,,Coyoacán,19.32704,-99.13091,Entire home/apt,1000,1,34,2022-11-26,0.96,3,362,8,
37326050,Promoción Master Suite colette,24017549,Enrique,,Coyoacán,19.3459,-99.16171,Hotel room,6771,1,42,2022-12-02,1.05,6,343,6,
37531396,Un Espacio Relax,198481275,Livier,,Venustiano Carranza,19.4325,-99.09709,Entire home/apt,437,3,110,2022-12-22,2.78,1,261,37,
37636739,Polanco en zona de Embajadas y Corporativos.,55938287,Patricia,,Miguel Hidalgo,19.43023,-99.20048,Entire home/apt,1500,2,24,2022-10-31,0.59,1,0,10,
37534509,POLANCO Depa con alberca/gym/spa/jacuzzi/cine y +,76466160,María,,Miguel Hidalgo,19.439,-99.18422,Entire home/apt,3300,1,64,2022-12-03,1.56,1,164,34,
37327386,Izamal-Esquina Azul - Departamento n zona de lujo,7508019,Alina,,Miguel Hidalgo,19.4298,-99.19988,Entire home/apt,2679,1,2,2022-12-25,2,5,362,2,
37636797,Cushy private bedroom in the hearth of CdMx,141919540,Ana Jazmin,,Cuauhtémoc,19.43732,-99.15196,Private room,377,2,64,2022-12-19,1.66,2,167,30,
37638856,"Home with garden, perfect hideout in the city",284403742,Giorgio,,Cuauhtémoc,19.45177,-99.15789,Entire home/apt,1508,2,3,2020-02-21,0.07,1,0,0,
37328455,Romastar,95190297,Jorge,,Cuauhtémoc,19.41838,-99.16579,Entire home/apt,2911,3,97,2022-12-06,2.46,2,121,37,
37535011,Gran Espacio Para Verdaderos Viajeros,283477594,Luis Fernando,,Azcapotzalco,19.48434,-99.19453,Entire home/apt,537,1,1,2020-02-26,0.03,1,331,0,
